coef,se,p,ci_lo,ci_hi,N,firms,outcome,delta,pre_mean,sig
23.411038581289667,19.983103672699272,0.2413811198706146,-15.755124916530988,62.57720207911032,935,66,stock_d,0.1,85.0952279551724,
-0.13431801837978485,0.19361896983484883,0.4878556613927847,-0.5138042259798357,0.245168189220266,935,66,ln_stock_d,0.1,2.066897201191836,
15.682593604207906,13.690686363783994,0.2520047452357276,-11.150658592442355,42.515845800858166,935,66,stock_d,0.15,72.83510099118627,
-0.13908780397048662,0.18562240496359378,0.453673369478643,-0.5029010324228393,0.22472542448186614,935,66,ln_stock_d,0.15,2.0129509377429136,
10.590488295253827,11.045072889623414,0.3376379587046676,-11.05745677502781,32.238433365535464,935,66,stock_d,0.2,63.262025787981464,
-0.14332049507259045,0.17959178713556748,0.4248502983800245,-0.49531392977748645,0.20867293963230557,935,66,ln_stock_d,0.2,1.9624477046721318,
19.906415181774996,15.545394880344837,0.2003572029957681,-10.561998909154227,50.37482927270422,935,66,green_patent_stock (published series),0.15,65.81373607068612,
