company_id,company_name,year,province,naics_code_3digit,multi_province_dummy,total_emissions_co2e,intensity_co2e_per_m_gdp,ln_emissions,emissions_squared,high_emitter,green_patent_count,unique_patents,green_patent_intensity,has_green_patents,ln_green_patents,cfd_participant,cfd_type,exposure_cfd_it,carbon_price_real_2015,exposure_price_it,num_facilities,company_age,emissions_growth_pct,year_fe,province_fe,naics_fe,ln_emissions_2018,intensity_2018,sample_50kt_baseline,sample_any_year_50kt,sample_all_years_50kt,green_patent_stock,naics_2digit,gdp_million_statcan,intensity_statcan,gdp_ind_prov_year,emission_share,naics_3digit_statcan,gdp_3digit_prov_year,gdp_million_final,gdp_source,naics_3digit,deflator_index,source,gdp_defl_rebased,gdp_real_million_v2,intensity_real_v2
CONOCOPHILLIPS CANADA (BRC) PARTNERSHIP,Conocophillips Canada (Brc) Partnership,2021,British Columbia,211,1,131523.65168,194.4348914278916,11.78694957827769,17298470951.24197,0,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,14594.865863765765,2,11,-62.26491047112497,2021,British Columbia,211,,,,1,1,0.0,21,188.62692619426124,697.2687003580163,10262.1,0.018380928483864,211,4050.3,4050.3,3digit,,116.21900826446281,GDP_DEFLATOR,116.21900826446281,3485.0581333333334,37.73929921628089
CONOCOPHILLIPS CANADA (BRC) PARTNERSHIP,Conocophillips Canada (Brc) Partnership,2022,British Columbia,211,1,151079.12841,655.9935914136194,11.92556562677308,22824903041.12527,0,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,17085.25964210675,4,12,14.86841072325069,2022,British Columbia,211,,,,1,1,0.0,21,228.27594382942715,661.8267605231749,10774.6,0.0211864889489565,211,4467.1,4467.1,3digit,,125.3099173553719,GDP_DEFLATOR,125.3099173553719,3564.84154987634,42.38032077898126
CONOCOPHILLIPS CANADA (BRC) PARTNERSHIP,Conocophillips Canada (Brc) Partnership,2023,British Columbia,211,1,176556.1877,597.9925871544642,12.081400112507431,31172087415.157635,0,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,21376.6940499841,3,13,16.863387787663232,2023,British Columbia,211,,,,1,1,0.0,21,267.7216441932481,659.4767047394844,11314.1,0.0236626549343958,211,4638.8,4638.8,3digit,,127.27272727272727,GDP_DEFLATOR,127.27272727272727,3644.7714285714287,48.440949222761375
CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,Conocophillips Canada Energy Partnership,2014,Alberta,211,0,52413.5404,276.70414313881696,10.866939320365924,2747179217.262432,0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2014,Alberta,211,,,,1,1,0.0,21,41.669712426656176,1257.8330242200325,53717.6,0.0007757180593819,211,39267.2,39267.2,3digit,,100.82644628099173,GDP_DEFLATOR,100.82644628099173,38945.337704918034,1.3458232355597521
CONOCOPHILLIPS CANADA OPERATIONS LTD,Conocophillips Canada Operations Ltd.,2009,Alberta,211,1,368528.48518,331.32376858171705,12.817276001467562,135813244389.06548,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,0,,2009,Alberta,211,,,,1,1,0.0,21,256.74067549546044,1435.4113716839393,40015.1,0.0064160948115951,211,30337.1,30337.1,3digit,,90.49586776859503,GDP_DEFLATOR,90.49586776859503,33523.188127853886,10.993240970234437
CONOCOPHILLIPS CANADA OPERATIONS LTD,Conocophillips Canada Operations Ltd.,2010,Alberta,211,1,274970.78263,319.5438513688455,12.524423762765904,75608931300.1547,0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,1,-25.386830682655027,2010,Alberta,211,,,,1,1,0.0,21,201.31850380893272,1365.849524149897,42447.8,0.0047427311617782,211,31413.1,31413.1,3digit,,93.07851239669421,GDP_DEFLATOR,93.07851239669421,33749.035294117646,8.147515335880625
CONOCOPHILLIPS CANADA OPERATIONS LTD,Conocophillips Canada Operations Ltd.,2012,Alberta,211,1,363270.89618,349.0612984639558,12.8029068581568,131965744011.42032,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,3,32.112543996653066,2012,Alberta,211,,,,1,1,0.0,21,253.24672170763785,1434.45448663845,45788.4,0.0055308052193926,211,33513.1,33513.1,3digit,,97.21074380165288,GDP_DEFLATOR,97.21074380165288,34474.68735387886,10.537322425902355
CONOCOPHILLIPS CANADA OPERATIONS LTD,Conocophillips Canada Operations Ltd.,2013,Alberta,211,1,315789.97949,329.6540279390735,12.66283581639952,99723311146.29462,0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,4,-13.07038829404965,2013,Alberta,211,,,,1,1,0.0,21,231.10014091858017,1366.4638118990038,48296.9,0.0047849891176986,211,35247.8,35247.8,3digit,,98.96694214876032,GDP_DEFLATOR,98.96694214876032,35615.73110647182,8.8665870299267
CONOCOPHILLIPS CANADA OPERATIONS LTD,Conocophillips Canada Operations Ltd.,2014,Alberta,211,1,359858.14345,276.70414313881696,12.793467965672477,129497883407.28076,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,5,13.954896235520176,2014,Alberta,211,,,,1,1,0.0,21,286.0937314578331,1257.8330242200325,53717.6,0.0053258844672478,211,39267.2,39267.2,3digit,,100.82644628099173,GDP_DEFLATOR,100.82644628099173,38945.337704918034,9.240082758469878
CONOCOPHILLIPS CANADA OPERATIONS LTD,Conocophillips Canada Operations Ltd.,2015,Alberta,211,1,356956.22532,452.1588424590798,12.78537123655233,127417746794.70262,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,6,-0.8064061305321446,2015,Alberta,211,,,,1,1,0.0,21,264.306643653458,1350.538224790211,52302.5,0.0050534227551925,211,42281.6,42281.6,3digit,,100.0,GDP_DEFLATOR,100.0,42281.6,8.442353773745555
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2008,Alberta,211,1,326433.8706,184.9948555811561,12.695985730311827,106559071874.89755,0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2008,Alberta,211,,,,1,1,0.0,21,315.2638448437172,1035.430722358347,41587.6,0.0075807174456741,211,30517.3,30517.3,3digit,,92.66528925619836,GDP_DEFLATOR,92.66528925619836,32932.8276477146,9.912111832360473
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2009,Alberta,211,1,379969.4417,332.9482408176603,12.847848743677158,144376776625.80972,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,16.400127536275335,2009,Alberta,211,,,,1,1,0.0,21,264.7111825888926,1435.4113716839393,40015.1,0.0066152822956557,211,30337.1,30337.1,3digit,,90.49586776859503,GDP_DEFLATOR,90.49586776859503,33523.188127853886,11.33452582883337
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2010,Alberta,211,1,511438.39939,317.98575371789946,13.144984381089069,261569236370.6052,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,2,34.59987653265011,2010,Alberta,211,,,,1,1,0.0,21,374.4471044190016,1365.8495241498968,42447.8,0.0088213548032878,211,31413.1,31413.1,3digit,,93.07851239669421,GDP_DEFLATOR,93.07851239669421,33749.035294117646,15.154163517057393
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2011,Alberta,211,1,468998.4954,296.9066544007615,13.058356971521654,219959588687.46384,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,3,-8.298145786593004,2011,Alberta,211,,,,1,1,0.0,21,355.53892494115115,1319.1199683062232,45321.2,0.0078448700595119,211,33098.9,33098.9,3digit,,96.07438016528927,GDP_DEFLATOR,96.07438016528927,34451.328172043,13.613364717258966
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2012,Alberta,211,1,518180.2953,349.06129846395584,13.158080450935724,268510818437.1952,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,4,10.48655814088566,2012,Alberta,211,,,,1,1,0.0,21,361.23857544920895,1434.45448663845,45788.4,0.0078893033049682,211,33513.1,33513.1,3digit,,97.21074380165288,GDP_DEFLATOR,97.21074380165288,34474.68735387886,15.030746761556864
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2013,Alberta,211,1,546363.0185,329.6540279390735,13.211040733130412,298512547984.43134,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,5,5.438787127882505,2013,Alberta,211,,,,1,1,0.0,21,399.83716637230793,1366.4638118990035,48296.9,0.008278733549613,211,35247.8,35247.8,3digit,,98.96694214876032,GDP_DEFLATOR,98.96694214876032,35615.73110647182,15.340497064812999
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2014,Alberta,211,1,503966.9945,276.70414313881696,13.130268042060916,253982731545.363,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,6,-7.75968038912942,2014,Alberta,211,,,,1,1,0.0,21,400.6628740030928,1257.8330242200325,53717.6,0.0074586890330746,211,39267.2,39267.2,3digit,,100.82644628099173,GDP_DEFLATOR,100.82644628099173,38945.337704918034,12.94036781291946
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2015,Alberta,211,1,902616.2015,452.1588424590798,13.713053823915578,814716007210.2886,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,7,79.10224505783583,2015,Alberta,211,,,,1,1,0.0,21,668.3381372935297,1350.538224790211,52302.5,0.012778321061011,211,42281.6,42281.6,3digit,,100.0,GDP_DEFLATOR,100.0,42281.6,21.347730490331493
CONOCOPHILLIPS CANADA RESOURCES CORP,Conocophillips Canada Resources Corp.,2020,British Columbia,211,1,106677.17,341.9412372016763,11.57757182404308,11380018599.2089,0,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,11313.684341108934,2,12,-88.1813366719188,2020,British Columbia,211,,,,1,1,0.0,21,136.90028763466492,779.232621370972,9623.1,0.0142262147992502,211,3900.5,3900.5,3digit,,107.74793388429754,GDP_DEFLATOR,107.74793388429754,3620.0230105465002,29.468644174141694
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2016,Alberta,211,0,2035274.864,490.1368557414698,14.526141927376605,4142343772030.218,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2016,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,1474.9276612579563,1379.915040893685,50229.1,0.0293640073435111,211,42016.4,42016.4,3digit,,100.72314049586777,GDP_DEFLATOR,100.72314049586777,41714.7437948718,48.790299995806436
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2017,Alberta,211,0,3050574.581,460.1846422283202,14.93084084586111,9306005274243.324,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,49.88514008395868,2017,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,2001.421549912116,1524.2039245225242,56856.3,0.0352014033609664,211,46585.0,46585.0,3digit,,103.30578512396696,GDP_DEFLATOR,103.30578512396696,45094.27999999999,67.64881446161243
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2018,Alberta,211,0,3275050.34,439.7673017123509,15.001844103264494,10725954729534.115,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,2,7.358474708276597,2018,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,2196.1365140646303,1491.2781236620422,60506.4,0.0362959375217271,211,49313.3,49313.3,3digit,,105.06198347107438,GDP_DEFLATOR,105.06198347107438,46937.33962635202,69.7749460466074
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2019,Alberta,211,0,2938266.693,425.9442719554453,14.893330745588472,8633411159193.156,1,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,8418.133743429338,1,3,-10.283312072693208,2019,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,1901.9761346322991,1544.8494013664597,60055.2,0.0316704654156892,211,49640.2,49640.2,3digit,,106.61157024793388,GDP_DEFLATOR,106.61157024793388,46561.73798449612,63.10474694862912
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2020,Alberta,211,0,2647377.329,597.7535620531721,14.789080398461136,7008606722103.174,1,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,12535.03126758821,1,4,-9.900032719732431,2020,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,1562.0301921249827,1694.8310873546643,53808.3,0.0290295399060178,211,47465.8,47465.8,3digit,,107.74793388429754,GDP_DEFLATOR,107.74793388429754,44052.63125599233,60.09578210245696
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2021,Alberta,211,0,3196761.855,362.3427259776569,14.977649247936933,10219286357583.04,1,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,16170.42639980777,1,5,20.752029564577423,2021,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,1945.202253951231,1643.4084674262092,57954.2,0.0335644742564168,211,50772.3,50772.3,3digit,,116.21900826446281,GDP_DEFLATOR,116.21900826446281,43686.74346666667,73.1746429540841
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2022,Alberta,211,0,3053641.91,893.6388570102556,14.931845832580604,9324728914508.45,1,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,18929.6658251718,1,6,-4.47702867750841,2022,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,1842.1707777902595,1657.6323687334448,62411.8,0.0295163859685229,211,53784.5,53784.5,3digit,,125.3099173553719,GDP_DEFLATOR,125.3099173553719,42921.18384171476,71.14533283287936
CONOCOPHILLIPS SURMONT PARTNERSHIP,Conocophillips Surmont Partnership,2023,Alberta,211,0,3075077.661,878.1389330539951,14.93884103970858,9456102621181.23,1,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,23684.373740265863,1,7,0.7019733037394671,2023,Alberta,211,15.001844103264494,439.7673017123509,1.0,1,1,0.0,21,1837.4727006468204,1673.5365156268838,64406.7,0.028529216690916,211,55690.5,55690.5,3digit,,127.27272727272727,GDP_DEFLATOR,127.27272727272727,43756.82142857143,70.27653199215469
CONRAD BROTHERS LIMITED,Conrad Brothers Limited,2023,Nova Scotia,212,0,6997.06,701.0379544594431,8.853388246769129,48958848.6436,0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,0,,2023,Nova Scotia,212,,,,0,0,0.0,21,4.172613062801047,1676.9012354342103,152.0,0.0274514017289542,212,113.3,113.3,3digit,,127.27272727272727,GDP_DEFLATOR,127.27272727272727,89.02142857142857,78.59972719248978
CONSTELLATION BRANDS SCHENLEY ULC,"Constellation Brands Schenley, Ulc",2018,Alberta,312,0,20409.76,8.451949831021132,9.923817491759324,416558303.2576,0,2.25,5.0,0.0001102413747148,1,1.1786549963416462,0,No,0,,,1,0,,2018,Alberta,312,9.923817491759324,8.451949831021132,0.0,0,0,2.25,31,,,,0.016868847779868,312,631.7,631.7,3digit,312.0,106.73216885007275,IPPI,105.06198347107438,591.8553017388342,34.4843747112468
CONSTELLATION ENERGY,Constellation Energy,2011,Alberta,221,0,114965.7035,5436.438428679113,11.65239783063949,13217112981.249912,0,9.035714285714285,22.0,7.859486795306989e-05,1,2.3061501591585416,0,No,0,0.0,0.0,1,0,,2011,Alberta,221,,,,1,1,9.035714285714285,22,9.3055028117556,12354.593386911274,4014.6,0.0023179153120499,221,,4014.6,2digit,221.0,86.48517650860326,ELECTRIC_PRICE,96.07438016528927,4641.9515598729695,24.766674537022986
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2004,Saskatchewan,324,0,1475662.905,2757.052838768983,14.204618551573896,2177581009193.039,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2004,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.0,32,,,,0.6785508719406665,324,367.1,367.1,3digit,324.0,65.72338489535942,IPPI,81.50826446280992,558.5530942821542,2641.9384658436175
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2005,Saskatchewan,324,0,1370320.357,2052.5453955843145,14.13055583745102,1877777880808.608,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,-7.138659353912535,2005,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.0,32,,,,0.6557440206877648,324,470.9,470.9,3digit,324.0,81.21929026387626,IPPI,84.0909090909091,579.7883710508626,2363.483687187971
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2006,Saskatchewan,324,0,1565222.56,1942.5105581845007,14.26353922159458,2449921662332.9536,1,1.0,2.0,6.388867791427692e-07,1,0.6931471805599453,0,No,0,0.0,0.0,1,2,14.223112282057414,2006,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,1.0,32,,,,0.7425817325772974,324,540.7,540.7,3digit,324.0,88.40764331210191,IPPI,86.2603305785124,611.5987031700289,2559.231325846773
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2007,Saskatchewan,324,0,1525802.425,753.8966706655704,14.238031665359824,2328073040135.881,1,0.0,0.0,5.570839225792946e-07,1,0.6151856390902335,0,No,0,0.0,0.0,1,3,-2.518500308352312,2007,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.85,32,,,,0.7514847554046037,324,610.2,610.2,3digit,324.0,92.9572338489536,IPPI,89.04958677685951,656.4308927173062,2324.3915573258846
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2008,Saskatchewan,324,0,1426760.48,366.9019176222204,14.170917734625563,2035645467289.8303,1,0.5,1.0,8.568361803797648e-07,1,0.7986326884059226,0,No,0,0.0,0.0,1,4,-6.491138261233265,2008,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,1.2225,32,,,,0.718570376680045,324,703.9,703.9,3digit,324.0,116.78798908098273,IPPI,92.66528925619836,602.7160888196337,2367.2181753007203
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2009,Saskatchewan,324,0,1548028.65,492.31680381633873,14.25249348669515,2396392701220.8223,1,0.5,1.0,9.94248394562982e-07,1,0.9318195334917824,0,No,0,0.0,0.0,1,5,8.49954646907516,2009,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,1.539125,32,,,,0.7271937301899601,324,731.4,731.4,3digit,324.0,84.3312101910828,IPPI,90.49586776859503,867.2945619335346,1784.893758066286
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2010,Saskatchewan,324,0,1483220.08,819.4640406455734,14.209726686206215,2199941805715.2065,1,0.0,0.0,8.820378497033291e-07,1,0.836492369345912,0,No,0,0.0,0.0,1,6,-4.186522646076341,2010,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,1.30825625,32,,,,0.6665255619249022,324,566.6,566.6,3digit,324.0,95.16833484986353,IPPI,93.07851239669421,595.3660961851037,2491.274006874009
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2011,Saskatchewan,324,0,1440169.26,446.69846744602256,14.180271900673956,2074087497448.9475,1,0.0,0.0,7.721438329408586e-07,1,0.7476437997573131,0,No,0,0.0,0.0,1,7,-2.902524081254354,2011,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,1.1120178125,32,,,,0.6669080841181871,324,641.5,641.5,3digit,324.0,119.62693357597816,IPPI,96.07438016528927,536.250475393626,2685.627940829082
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2012,Saskatchewan,324,0,1501611.89,448.3729856817985,14.22205034839447,2254838268189.372,1,0.0,0.0,6.294670060350947e-07,1,0.6653725830998668,0,No,0,0.0,0.0,1,8,4.266347831920814,2012,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.945215140625,32,,,,0.6771038955352449,324,648.1,648.1,3digit,324.0,125.14103730664242,IPPI,97.21074380165288,517.8956591289173,2899.4486891928377
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2013,Saskatchewan,324,0,1701791.96,483.40525930818006,14.347192935592703,2896095875120.6416,1,0.0,0.0,4.721099220208151e-07,1,0.5896919983405766,0,No,0,0.0,0.0,1,9,13.331012582752,2013,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.80343286953125,32,,,,0.6986926054944083,324,743.5,743.5,3digit,324.0,127.56141947224752,IPPI,98.96694214876032,582.8564804907624,2919.74442587839
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2014,Saskatchewan,324,0,1617623.6,490.0355737128348,14.296469334847842,2616706111276.9604,1,0.0,0.0,4.221735755472178e-07,1,0.5205291553161592,0,No,0,0.0,0.0,1,10,-4.94586659111963,2014,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.6829179391015625,32,,,,0.6911226936283579,324,780.8,780.8,3digit,324.0,128.6351228389445,IPPI,100.82644628099173,606.9881870269504,2665.000134390057
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2015,Saskatchewan,324,0,1841788.299,549.2928604298756,14.426248102175428,3392184138333.314,1,0.0,0.0,3.151720795226575e-07,1,0.457728755433995,0,No,0,0.0,0.0,1,11,13.857655081194409,2015,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.5804802482363282,32,,,,0.7283300053814755,324,906.0,906.0,3digit,324.0,100.0,IPPI,100.0,906.0,2032.8789172185432
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2016,Saskatchewan,324,0,1738128.8,537.2271898643386,14.3683202655631,3021091725389.44,1,0.0,0.0,2.838732152651052e-07,1,0.4010608977969827,0,No,0,0.0,0.0,1,12,-5.628198368742055,2016,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.4934082110008789,32,,,,0.6709937873258658,324,859.0,859.0,3digit,324.0,90.93721565059144,IPPI,100.72314049586777,944.6077646587953,1840.0534751350842
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2017,Saskatchewan,324,0,1750967.05,595.1134332924571,14.375679364385354,3065885610185.7026,1,0.0,0.0,2.3952305633092697e-07,1,0.3502321189894929,0,No,0,0.0,0.0,1,13,0.7386247785549527,2017,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.419396979350747,32,,,,0.6901395231308394,324,775.3,775.3,3digit,324.0,103.11191992720656,IPPI,103.30578512396696,751.9014295799504,2328.7188734009687
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2018,Saskatchewan,324,0,1700933.42,422.32891977387226,14.346688316842895,2893174499272.896,1,0.0,0.0,2.0958341358719081e-07,1,0.3048985883840202,0,No,0,0.0,0.0,1,14,-2.857485524927505,2018,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.3564874324481349,32,,,,0.6877395865702154,324,886.3,886.3,3digit,324.0,118.95359417652412,IPPI,105.06198347107438,745.0804712001835,2282.885521425784
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2019,Saskatchewan,324,0,1819358.093,399.6584908807132,14.413994850331472,3310063870564.597,1,0.0,0.0,1.6655012487468274e-07,1,0.2646802862488118,0,No,0,18.61764705882353,10226.540607415038,1,15,6.962334422237415,2019,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.3030143175809147,32,,,,0.6920159086991203,324,996.9,996.9,3digit,324.0,112.77525022747956,IPPI,106.61157024793388,883.9705502662575,2058.165956379427
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2020,Saskatchewan,324,0,1682857.742,493.1625813795747,14.33600453738662,2832010179809.339,1,0.0,0.0,1.5305047094335885e-07,1,0.2291750610887817,0,No,0,27.72262773722628,15227.841488413633,1,16,-7.502665446961021,2020,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.2575621699437775,32,,,,0.6760733476384406,324,917.3,917.3,3digit,324.0,81.77434030937216,IPPI,107.74793388429754,1121.7455213085566,1500.2134709099491
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2021,Saskatchewan,324,0,1805697.963,422.4384476549713,14.406458311911289,3260545133582.349,1,0.0,0.0,1.2124278198136882e-07,1,0.1979716563371952,0,No,0,35.76271186440678,19644.20229672945,1,17,7.299501195746338,2021,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.2189278444522108,32,,,,0.686962674604229,324,996.2,996.2,3digit,324.0,117.22474977252048,IPPI,116.21900826446281,849.8205386944035,2124.799155565398
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2022,Saskatchewan,324,0,1741157.564,959.9714223378116,14.370061290996,3031629662674.414,1,0.0,0.0,1.0687640890860768e-07,1,0.1706610598251559,0,No,0,41.86507936507937,22996.189196568208,1,18,-3.574263266752098,2022,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.1860886677843792,32,,,,0.6864144130258404,324,962.2,962.2,3digit,324.0,179.4540491355778,IPPI,125.3099173553719,536.1818274008721,3247.326699676148
CONSUMERS CO-OPERATIVE REFINERIES LIMITED,Consumers' Co-Operative Refineries Limited,2023,Saskatchewan,324,0,1874846.224,952.334944963498,14.444037733533596,3515048363647.058,1,0.0,0.0,8.43671153356001e-08,1,0.1468458077684369,0,No,0,52.38064926798218,28772.316667584004,1,19,7.6781483057095645,2023,Saskatchewan,324,14.346688316842895,422.32891977387226,1.0,1,1,0.1581753676167223,32,,,,0.6437138987371592,324,1078.3,1078.3,3digit,324.0,153.36669699727025,IPPI,127.27272727272727,703.0861465440521,2666.595314408646
CONTINUOUS COLOUR COAT LIMITED,Continuous Colour Coat Limited,2017,Ontario,332,0,12049.028,4.553005908865293,9.396822262567554,145179075.744784,0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,0,,2017,Ontario,332,9.4154589515559,3.054967799211357,0.0,0,0,0.0,33,,,,0.0009633632390209,332,6990.9,6990.9,3digit,332.0,104.67166979362102,IPPI,103.30578512396696,6678.8845671267245,1.8040479482614455
CONTINUOUS COLOUR COAT LIMITED,Continuous Colour Coat Limited,2018,Ontario,332,0,12275.70633,3.054967799211357,9.4154589515559,150692965.9004021,0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,1,1.88129971977824,2018,Ontario,332,9.4154589515559,3.054967799211357,0.0,0,0,0.0,33,,,,0.0008309659826352,332,7359.4,7359.4,3digit,332.0,110.50656660412758,IPPI,105.06198347107438,6659.694736842104,1.8432836361236729
CONTINUOUS COLOUR COAT LIMITED,Continuous Colour Coat Limited,2019,Ontario,332,0,16573.1,3.182124326986324,9.715596514937303,274667643.60999995,0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,2,35.00730267143819,2019,Ontario,332,9.4154589515559,3.054967799211357,0.0,0,0,0.0,33,,,,0.0011249068979566,332,7643.7,7643.7,3digit,332.0,112.79549718574108,IPPI,106.61157024793388,6776.600299401197,2.445636346807182
